File Name	X	Y	Z	V	SA	ZSA	XY	EV	PrintTime
rotated_z_6_BrownBear	45.54	41.529	33.006	10079.581	3694.376	121938.287	1891.209	62422.139	36.25
rotated_z_6_Camel	41.455	83.801	62.574	18926.714	7393.327	462630.063	3473.989	217381.362	74.217
rotated_z_6_Cannon	74.625	75.34	57.001	66161.234	16618.57	947275.117	5622.248	320473.78	123.3
rotated_z_6_Cat	49.534	86.934	66.323	82622.287	11911.895	790036.556	4306.184	285600.488	97.55
rotated_z_6_Character1	102.237	101.404	132	171786.877	41004.664	5412615.656	10367.307	1368484.574	283.167
rotated_z_6_Character2	87.202	88.884	100	173283.294	42163.324	4216332.422	7750.801	775080.084	317.9
rotated_z_6_ChessBishop	30.452	30.452	61.792	12794.465	4820.958	297898.041	927.354	57303.346	47.633
rotated_z_6_ChessKing	34.78	34.78	77.8	19390.32	6184.433	481149.764	1209.637	94109.9	59.65
rotated_z_6_ChessKnight	29.503	29.502	51.943	14938.051	4618.923	239922.131	870.398	45211.322	43.233
rotated_z_6_ChessPawn	26.86	26.86	44.5	7529.69	3098.643	137889.595	721.456	32104.776	33.917
rotated_z_6_Chicken	98.041	131.35	176.76	736649.156	50966.633	9008842.294	12877.672	2276252.234	560.3
rotated_z_6_ChristmasTree1	73.415	73.706	100	123672.84	18582.318	1858231.836	5411.161	541116.093	110.467
rotated_z_6_ChristmasTree2	64.489	59.719	100	56338.426	12176.942	1217694.238	3851.244	385124.385	77.35
rotated_z_6_Cone1	127.225	123.082	180	959937.491	63013.438	11342418.75	15659.018	2818623.231	474.75
rotated_z_6_Cone2	133.108	136.1	180	1082047.455	68108.648	12259556.72	18116.048	3260888.57	575.733
rotated_z_6_Cone3	59.994	59.754	180	216768.133	33913.805	6104484.844	3584.896	645281.361	208.633
rotated_z_6_Cow1	67.318	25.39	42.701	14757.157	4558.771	194663.093	1709.177	72983.198	42.3
rotated_z_6_Cow2	118.349	142.975	131.04	599617.372	45542.402	5967896.945	16920.901	2217322.554	497.4
rotated_z_6_Cup1	132.741	133.243	180	1084936.24	83008.672	14941560.94	17686.737	3183612.708	747.7
rotated_z_6_Cup2	56.804	56.684	180	199538.722	35842.133	6451583.906	3219.881	579578.495	219.867
rotated_z_6_Cup3	93.314	93.625	180	740039.198	62090.082	11176214.77	8736.53	1572575.398	422.917
rotated_z_6_Cup4	94.617	94.316	180	714724.717	59614.098	10730537.58	8923.957	1606312.193	475.417
rotated_z_6_Cup5	45.541	45.356	180	135525.161	31504.158	5670748.477	2065.547	371798.371	201.417
rotated_z_6_Cylinder1	127.718	129.058	180	2073706.077	91842.047	16531568.44	16483.047	2966948.442	814.617
rotated_z_6_Cylinder2	119.662	119.662	180	1792241.708	89380.344	16088461.88	14318.978	2577416.116	751.383
rotated_z_6_Cylinder3	134.645	139.906	180	2224922.519	101486.297	18267533.44	18837.573	3390763.121	940.217
rotated_z_6_Cylinder4	119.969	119.969	180	1729858.942	90359.109	16264639.69	14392.602	2590668.299	760.183
rotated_z_6_Cylinder5	119.966	119.966	180	1223194.975	83903.891	15102700.31	14391.831	2590529.579	598.1
rotated_z_6_Dino	53.686	59.184	59.235	40959.962	8943.541	529770.623	3177.33	188209.121	67.017
rotated_z_6_Dog	39.907	96.806	78.53	37153.592	10797.197	847908.584	3863.25	303382.736	99.65
rotated_z_6_Dolphin	24.693	76.064	22.243	5184.053	2472.48	54995.97	1878.249	41778.349	21.9
rotated_z_6_ElephantHead	105.688	133.012	67.072	125285.76	24131.197	1618519.528	14057.812	942880.841	205.15
rotated_z_6_Frog	60.583	52.452	21.843	10562.619	4624.117	101005.775	3177.686	69411.014	34.15
rotated_z_6_Giraffe	62.114	60.223	78.477	36621.953	9013.027	707315.392	3740.667	293556.381	74.983
rotated_z_6_Glass1	125.54	125.54	180	1284643.511	71491.031	12868385.63	15760.378	2836868.046	554.717
rotated_z_6_Glass2	116.418	119.429	180	1033029.38	66842.609	12031669.69	13903.761	2502676.943	478.5
rotated_z_6_Glass3	126.42	129.823	180	1316323.383	75709.063	13627631.25	16412.263	2954207.304	608.783
rotated_z_6_Holder	19.555	17.302	22.225	1048.224	1368.128	30406.652	338.341	7519.632	15.433
rotated_z_6_Labrador	103.386	54.86	113.252	178620.811	23439.547	2654576.073	5671.754	642337.661	167.833
rotated_z_6_Leg	38.058	31.092	17.057	1047.415	1347.357	22981.661	1183.321	20183.726	13.833
rotated_z_6_Mask1	139.432	117.641	55.516	73985.928	27985.154	1553615.68	16402.823	910614.341	122.333
rotated_z_6_Mask2	17.226	15.233	27.721	633.568	1371.205	38011.518	262.406	7274.233	13.617
rotated_z_6_Moai	47.549	51.317	73.908	51205.018	10154.174	750476.277	2440.104	180343.624	75.533
rotated_z_6_Moose	62.193	103.08	71.374	48481.972	15411.507	1099980.897	6410.876	457569.864	143.3
rotated_z_6_Owl	88.141	80.11	151.178	331614.298	36308.207	5489011.869	7061.022	1067473.031	251.867
rotated_z_6_panter	100.864	47.568	36.17	22845.583	7847.866	283857.815	4797.919	173541.022	68.533
rotated_z_6_Parrot	63.811	45.357	50.844	14527.183	6181.278	314282.104	2894.276	147157.134	62.5
rotated_z_6_Pattern1	52.216	52.649	63.183	90269.507	10076.086	636634.518	2749.148	173698.632	65.683
rotated_z_6_Pattern2	53.124	52.921	65	90110.238	13349.803	867737.178	2811.356	182738.149	126.55
rotated_z_6_phoneHolder	73.058	70.754	90.478	33479.417	17501.404	1583489.599	5169.126	467691.478	107
rotated_z_6_PhoneStand	106.854	105.724	84.987	86585.898	30492.344	2591438.845	11297.056	960097.727	167.267
rotated_z_6_plantygonNoholes	111.696	111.696	100	62414.628	43451.758	4345179.096	12475.903	1247591.286	225.25
rotated_z_6_Pumpkin1	72.547	74.541	71.356	66462.872	22487.871	1604654.201	5407.691	385873.492	148.4
rotated_z_6_Pumpkin2	86.939	85.404	59.849	181434.413	18263.25	1093036.395	7424.994	444378.137	155.433
rotated_z_6_Rabbit	48.518	45.923	52.06	25750.584	6509.064	338862.922	2228.077	115994.019	59.7
rotated_z_6_RhinoHead	61.559	77.175	67.767	101434.249	14699.433	996140.014	4750.823	321950.172	95.817
rotated_z_6_Rod	7.984	7.984	100.005	3762.486	3119.288	311944.396	63.741	6374.42	47.2
rotated_z_6_Skull	26.558	24.144	34.254	8084.774	3285.941	112558.259	641.206	21964.177	30.4
rotated_z_6_Snake	140.96	94.998	123.831	707474.328	46966.867	5815960.641	13390.905	1658211.012	474.6
rotated_z_6_Squirrel	34.982	47.928	54.372	37118.845	6971.98	379080.534	1676.611	91160.717	53.167
rotated_z_6_Toy3	44.234	50.654	41.112	15087.394	6568.07	270025.551	2240.637	92116.755	47.45
rotated_z_6_Toy4	42.554	43.707	49.002	23432.366	6156.563	301683.94	1859.935	91140.534	42.883
rotated_z_6_Toy5	65.522	63.36	49.853	23430.465	7455.113	371658.687	4151.468	206962.547	49.483
rotated_z_6_Toy6	69.056	69.46	30	37552.065	9187.685	275630.537	4796.664	143899.906	58.55
rotated_z_6_Tyrannosaurus	76.302	36.45	29.701	5134.689	2860.717	84967.536	2781.253	82607.358	31.633
rotated_z_6_UnicornHead	87.043	63.989	66.683	64474.009	13923.892	928490.457	5569.77	371410.412	81.717
rotated_z_6_Vase1	131.791	131.791	180	1153719.411	64448.109	11600659.69	17368.84	3126391.132	524.717
rotated_z_6_Vase2	124.108	124.108	180	677791.284	54633.957	9834112.266	15402.864	2772515.567	362.133
rotated_z_6_Vase3	126.139	126.139	180	746800.077	53746.066	9674291.953	15911.022	2863984.011	384.867
rotated_z_6_Vase4	135.813	135.813	180	1366470.747	75910.938	13663968.75	18445.251	3320145.122	603.067
rotated_z_6_Vase5	119.466	119.466	180	1270092.312	73507.836	13231410.47	14272.199	2568995.8	564.9
rotated_z_6_Vase6	120.534	129.229	176	1226886.3	76504.414	13464776.88	15576.474	2741459.347	594.283
rotated_z_6_Vase7	110.462	105.506	180	554016.192	59480.082	10706414.77	11654.434	2097798.047	338.667
rotated_z_6_Vase8	129.153	128.549	180	1422953.674	82588.125	14865862.5	16602.524	2988454.277	672.983
rotated_z_6_Whale	280.234	199.883	74.404	297559.883	40098.5	2983469.8	56013.902	4167631.838	443.883
rotated_z_6_Wolf	98.425	182.767	120.12	306912.666	43770.523	5257731.425	17988.901	2160833.443	419.133
scaled_X0.2Bear	22.985	22.953	40.609	4171.953	2263.776	91930.361	527.579	21424.621	25.867
scaled_X0.2Bowl1	12	11.934	11.88	866.59	652.669	7753.702	143.211	1701.351	7.617
scaled_X0.2Bowl2	24	24	11.88	3378.776	1578.039	18747.098	576	6842.88	13.917
scaled_X0.2Bowl3	25.203	25.342	11.88	4175.214	1547.823	18388.132	638.709	7587.864	12.85
scaled_X0.2Bowl4	24.598	24.733	11.88	4147.83	1489.928	17700.345	608.37	7227.441	10.467
scaled_X0.2Cannon	16	7.6	11.4	529.29	664.743	7578.201	121.6	1386.264	8.25
scaled_X0.2Cat	17.803	9.547	13.265	660.978	476.476	6320.294	169.966	2254.549	7.633
scaled_X0.2Character1	17	23.6	26.4	1374.295	1640.187	43300.924	401.2	10591.68	16.633
scaled_X0.2Character2	17.8	18.6	20	1386.266	1686.533	33730.659	331.08	6621.6	18.1
scaled_X0.2Chicken	27.972	18.482	35.352	5893.194	2038.665	72070.742	516.98	18276.226	26.6
scaled_X0.2ChristmasTree1	14.548	14.772	20	989.383	743.293	14865.854	214.9	4298.008	8.883
scaled_X0.2ChristmasTree2	11.25	12.99	20	450.707	487.078	9741.556	146.142	2922.84	5.8
scaled_X0.2Cone1	25.963	24.185	36	7679.501	2520.537	90739.345	627.906	22604.611	25.483
scaled_X0.2Cone2	27.208	26.48	36	8656.38	2724.346	98076.463	720.473	25937.036	27.433
scaled_X0.2Cone3	12	11.934	36	1734.145	1356.552	48835.876	143.211	5155.609	15.75
scaled_X0.2Cow2	23.559	30.924	26.208	4796.939	1821.696	47743.177	728.544	19093.742	22.9
scaled_X0.2Cup1	26.506	26.652	36	8679.49	3320.347	119532.489	706.443	25431.939	32.8
scaled_X0.2Cup2	11.367	11.337	36	1596.31	1433.685	51612.671	128.864	4639.09	15.983
scaled_X0.2Cup3	18.626	18.729	36	5920.314	2483.604	89409.727	348.853	12558.697	26.55
scaled_X0.2Cup4	18.87	18.922	36	5717.798	2384.564	85844.303	357.044	12853.591	28.767
scaled_X0.2Cup5	9.109	9.059	36	1084.201	1260.167	45365.994	82.519	2970.69	14.6
scaled_X0.2Cylinder1	25.6	25.869	36	16589.649	3673.682	132252.557	662.239	23840.612	29.2
scaled_X0.2Cylinder2	24	24	36	14337.934	3575.213	128707.673	576	20736	29.383
scaled_X0.2Cylinder3	26.63	28	36	17799.382	4059.452	146140.269	745.629	26842.635	30.833
scaled_X0.2Cylinder4	24	24	36	13838.872	3614.364	130117.104	576	20736	29.817
scaled_X0.2Cylinder5	24	24	36	9785.56	3356.156	120821.607	576	20736	29.783
scaled_X0.2Dino	8.304	13.732	11.847	327.68	357.742	4238.165	114.028	1350.892	5.317
scaled_X0.2Dog	5.562	19.71	15.706	297.229	431.888	6783.269	109.621	1721.719	7.233
scaled_X0.2ElephantHead	21.187	26.642	13.414	1002.286	965.248	12948.157	564.466	7571.941	11.367
scaled_X0.2Glass1	23.895	23.895	36	10277.149	2859.642	102947.098	570.977	20555.164	29.333
scaled_X0.2Glass2	23.865	23.081	36	8264.235	2673.705	96253.365	550.826	19829.742	28.65
scaled_X0.2Glass3	25.32	25.948	36	10530.587	3028.362	109021.043	657.022	23652.784	29.1
scaled_X0.2Labrador	14.494	20.642	22.65	1428.967	937.582	21236.612	299.173	6776.38	14.017
scaled_X0.2Mask1	27.641	18.742	11.103	591.888	1119.406	12428.927	518.051	5751.993	8.767
scaled_X0.2Moai	11.823	8.74	14.782	409.64	406.167	6003.81	103.339	1527.525	5.55
scaled_X0.2Moose	12.625	20.78	14.275	387.856	616.46	8799.848	262.352	3745.018	9.833
scaled_X0.2Owl	15.296	13.88	30.236	2652.915	1452.328	43912.099	212.306	6419.211	20.8
scaled_X0.2Pattern1	10.412	10.623	12.637	722.156	403.043	5093.076	110.61	1397.73	6.267
scaled_X0.2Pattern2	10.582	10.632	13	720.882	533.992	6941.898	112.504	1462.558	7.583
scaled_X0.2phoneHolder	5	15.348	18.096	267.835	700.056	12667.917	76.741	1388.667	6.733
scaled_X0.2PhoneStand	16.713	13.4	16.997	692.687	1219.694	20731.513	223.959	3806.699	11.067
scaled_X0.2plantygonNoholes	20	20	20	499.317	1738.07	34761.43	400.001	8000.018	11.483
scaled_X0.2Pumpkin1	14.32	14	14.271	531.703	899.515	12837.235	200.483	2861.148	8.883
scaled_X0.2Pumpkin2	17.276	16.853	11.97	1451.476	730.53	8744.293	291.15	3485.001	8.617
scaled_X0.2RhinoHead	10.754	14.807	13.553	811.474	587.977	7969.121	159.232	2158.143	7.833
scaled_X0.2Snake	18.977	28.076	24.766	5659.795	1878.675	46527.688	532.799	13195.426	21.25
scaled_X0.2UnicornHead	10.058	17.994	13.337	515.792	556.956	7427.923	180.99	2413.8	6.483
scaled_X0.2Vase1	26.37	26.37	36	9229.756	2577.925	92805.293	695.398	25034.33	27.417
scaled_X0.2Vase2	21.926	21.926	36	5422.33	2185.358	78672.894	480.758	17307.295	24.517
scaled_X0.2Vase3	24.54	24.54	36	5974.401	2149.843	77394.34	602.208	21679.478	23.983
scaled_X0.2Vase4	24	24	36	10931.767	3036.438	109311.776	576	20736	29.667
scaled_X0.2Vase5	23.182	23.182	36	10160.739	2940.314	105851.303	537.414	19346.921	28.967
scaled_X0.2Vase6	25.974	24.226	35.2	9815.091	3060.177	107718.224	629.237	22149.152	30.367
scaled_X0.2Vase7	22.03	21.284	36	4432.13	2379.203	85651.313	468.889	16879.999	26.533
scaled_X0.2Vase8	25.69	25.831	36	11383.63	3303.525	118926.905	663.607	23889.84	30.033
scaled_X0.2Whale	60.045	26.25	14.881	2380.479	1603.94	23867.761	1576.193	23454.861	16.433
scaled_X0.2Wolf	39.289	11.896	24.024	2455.301	1750.821	42061.855	467.395	11228.741	19.55
scaled_X0.3Bear	34.478	34.429	60.914	14080.343	5093.497	310265.025	1187.053	72308.108	52.283
scaled_X0.3Bowl1	18	17.901	17.82	2924.743	1468.504	26168.748	322.226	5742.06	14.433
scaled_X0.3Bowl2	36	36	17.82	11403.372	3550.587	63271.464	1296	23094.722	30.417
scaled_X0.3Bowl3	37.805	38.013	17.82	14091.35	3482.601	62059.952	1437.096	25609.047	25.233
scaled_X0.3Bowl4	36.896	37.1	17.82	13998.929	3352.338	59738.667	1368.834	24392.616	18.617
scaled_X0.3Camel	6.595	27.315	18.772	511.021	665.399	12491.013	180.132	3381.465	10.95
scaled_X0.3Cannon	24	11.4	17.1	1786.354	1495.671	25576.429	273.6	4678.642	14.383
scaled_X0.3Cat	26.705	14.32	19.897	2230.802	1072.071	21330.989	382.425	7609.103	14.45
scaled_X0.3Character1	25.5	35.4	39.6	4638.246	3690.42	146140.637	902.7	35746.924	30
scaled_X0.3Character2	26.7	27.9	30	4678.649	3794.699	113840.984	744.93	22347.903	33.05
scaled_X0.3ChessBishop	9.526	9.526	18.538	345.451	433.886	8043.248	90.737	1682.055	5.567
scaled_X0.3ChessKing	10.951	10.951	23.34	523.539	556.599	12991.044	119.929	2799.143	8.1
scaled_X0.3ChessKnight	9.526	9.526	15.583	403.327	415.703	6477.898	90.737	1413.955	5.217
scaled_X0.3Chicken	41.958	27.723	53.028	19889.53	4586.997	243238.755	1163.204	61682.262	48.15
scaled_X0.3ChristmasTree1	21.822	22.158	30	3339.167	1672.409	50172.271	483.526	14505.778	17.283
scaled_X0.3ChristmasTree2	16.875	19.486	30	1521.138	1095.925	32877.754	328.82	9864.586	12.8
scaled_X0.3Cone1	38.945	36.277	54	25918.316	5671.21	306245.36	1412.788	76290.573	43.667
scaled_X0.3Cone2	40.812	39.72	54	29215.285	6129.779	331008.079	1621.065	87537.504	48.8
scaled_X0.3Cone3	18	17.901	54	5852.74	3052.243	164821.116	322.226	17400.182	31.433
scaled_X0.3Cow1	5.974	20.462	12.81	398.443	410.289	5255.905	122.253	1566.085	7.25
scaled_X0.3Cow2	35.339	46.385	39.312	16189.671	4098.816	161133.235	1639.224	64441.394	41.267
scaled_X0.3Cup1	39.759	39.978	54	29293.283	7470.781	403422.216	1589.496	85832.803	61.983
scaled_X0.3Cup2	17.05	17.006	54	5387.546	3225.792	174192.78	289.943	15656.93	34.433
scaled_X0.3Cup3	27.94	28.093	54	19981.061	5588.108	301757.848	784.919	42385.61	46.467
scaled_X0.3Cup4	28.305	28.382	54	19297.57	5365.27	289724.575	803.349	43380.871	48.4
scaled_X0.3Cup5	13.663	13.589	54	3659.18	2835.375	153110.234	185.668	10026.079	35.133
scaled_X0.3Cylinder1	38.4	38.803	54	55990.072	8265.785	446352.43	1490.038	80462.079	50.817
scaled_X0.3Cylinder2	36	36	54	48390.533	8044.231	434388.529	1296	69984.005	49.95
scaled_X0.3Cylinder3	39.944	42	54	60072.916	9133.769	493223.537	1677.665	90593.907	55.033
scaled_X0.3Cylinder4	36	36	54	46706.199	8132.32	439145.328	1296	69984.005	51.533
scaled_X0.3Cylinder5	36	36	54	33026.27	7551.351	407772.987	1296	69984.005	48.417
scaled_X0.3Dino	12.456	20.598	17.771	1105.919	804.919	14303.809	256.563	4559.262	12.167
scaled_X0.3Dog	8.342	29.565	23.559	1003.147	971.748	22893.533	246.648	5810.801	16.017
scaled_X0.3ElephantHead	31.78	39.964	20.122	3382.716	2171.808	43700.037	1270.05	25555.304	21.467
scaled_X0.3Giraffe	21.095	15.26	23.543	988.793	811.173	19097.518	321.901	7578.548	9.95
scaled_X0.3Glass1	35.843	35.843	54	34685.382	6434.194	347446.492	1284.698	69373.689	47.367
scaled_X0.3Glass2	35.798	34.621	54	27891.798	6015.836	324855.164	1239.359	66925.391	46.167
scaled_X0.3Glass3	37.98	38.923	54	35540.737	6813.816	367946.112	1478.299	79828.158	48.283
scaled_X0.3Labrador	21.741	30.962	33.976	4822.763	2109.56	71673.571	673.138	22870.281	26.917
scaled_X0.3Mask1	41.462	28.113	16.655	1997.62	2518.664	41947.631	1165.615	19412.98	15.133
scaled_X0.3Moai	17.735	13.11	22.172	1382.536	913.876	20262.861	232.514	5155.396	12.467
scaled_X0.3Moose	18.938	31.17	21.412	1309.014	1387.036	29699.491	590.291	12639.437	17.517
scaled_X0.3Owl	22.943	20.82	45.353	8953.587	3267.739	148203.329	477.689	21664.839	36.533
scaled_X0.3panter	7.891	32.416	10.851	616.831	706.308	7664.161	255.804	2775.735	9.717
scaled_X0.3Parrot	8.989	22.483	15.253	392.234	556.315	8485.618	202.091	3082.546	7.617
scaled_X0.3Pattern1	15.619	15.934	18.955	2437.277	906.848	17189.132	248.873	4717.34	14.367
scaled_X0.3Pattern2	15.872	15.948	19.5	2432.977	1201.483	23428.91	253.135	4936.131	15.983
scaled_X0.3phoneHolder	7.5	23.022	27.143	903.944	1575.127	42754.225	172.667	4686.751	16.4
scaled_X0.3PhoneStand	25.07	20.1	25.496	2337.819	2744.311	69968.85	503.908	12847.61	21.183
scaled_X0.3plantygonNoholes	30	30	30	1685.194	3910.659	117319.858	900.001	27000.065	23.417
scaled_X0.3Pumpkin1	21.48	21	21.407	1794.498	2023.909	43325.671	451.086	9656.375	15.6
scaled_X0.3Pumpkin2	25.914	25.279	17.955	4898.73	1643.693	29511.988	655.087	11761.876	15.267
scaled_X0.3Rabbit	14.035	13.725	15.618	695.266	585.816	9149.301	192.624	3008.408	8.6
scaled_X0.3RhinoHead	16.131	22.21	20.33	2738.725	1322.949	26895.785	358.272	7283.735	15.9
scaled_X0.3Snake	28.466	42.114	37.149	19101.809	4227.019	157030.956	1198.798	44534.566	36.933
scaled_X0.3Squirrel	10.422	14.864	16.312	1002.209	627.478	10235.176	154.918	2526.963	9.533
scaled_X0.3Toy3	13.83	15.232	12.334	407.36	591.126	7290.69	210.658	2598.163	5.9
scaled_X0.3Toy4	9.775	13.987	14.701	632.674	554.091	8145.467	136.713	2009.77	7.017
scaled_X0.3Toy5	21.49	15.8	14.956	632.623	670.96	10034.785	339.545	5078.184	6.383
scaled_X0.3UnicornHead	15.087	26.991	20.005	1740.798	1253.15	25069.244	407.227	8146.573	15.55
scaled_X0.3Vase1	39.556	39.556	54	31150.427	5800.331	313217.873	1564.646	84490.875	45.633
scaled_X0.3Vase2	32.889	32.889	54	18300.367	4917.056	265521.025	1081.706	58412.136	43.083
scaled_X0.3Vase3	36.81	36.81	54	20163.604	4837.146	261205.929	1354.967	73168.25	41.6
scaled_X0.3Vase4	36	36	54	36894.715	6831.986	368927.288	1296	69984.005	48.45
scaled_X0.3Vase5	34.773	34.773	54	34292.498	6615.707	357248.179	1209.183	65295.869	47.833
scaled_X0.3Vase6	38.961	36.339	52.8	33125.934	6885.398	363549.059	1415.784	74753.401	49.517
scaled_X0.3Vase7	33.045	31.926	54	14958.44	5353.208	289073.253	1055	56970.004	44.783
scaled_X0.3Vase8	38.535	38.747	54	38419.755	7432.932	401378.363	1493.115	80628.213	51.483
scaled_X0.3Whale	90.067	39.375	22.321	8034.118	3608.866	80553.695	3546.435	79160.171	34.4
scaled_X0.3Wolf	58.934	17.844	36.036	8286.643	3939.347	141958.756	1051.64	37897.003	38.233
scaled_X0.4Bear	45.971	45.905	81.219	33375.625	9055.104	735442.886	2110.317	171396.97	77.717
scaled_X0.4Body	10.4	8.998	12	431.273	417.179	5006.143	93.584	1123.005	5.317
scaled_X0.4Bowl1	24	23.869	23.76	6932.723	2610.674	62029.617	572.845	13610.807	20.333
scaled_X0.4Bowl2	48	48	23.76	27030.212	6312.154	149976.788	2304	54743.041	55.233
scaled_X0.4Bowl3	50.407	50.684	23.76	33401.713	6191.29	147105.053	2554.836	60702.913	42.033
scaled_X0.4Bowl4	49.195	49.466	23.76	33182.642	5959.712	141602.756	2433.482	57819.526	30.383
scaled_X0.4BrownBear	7.093	23.41	13.203	645.093	591.1	7804.051	166.04	2192.16	9.95
scaled_X0.4Camel	8.793	36.42	25.03	1211.31	1182.932	29608.324	320.234	8015.325	17.35
scaled_X0.4Cannon	32	15.2	22.8	4234.319	2658.971	60625.611	486.4	11090.115	22.867
scaled_X0.4Cat	35.607	19.094	26.529	5287.827	1905.903	50562.351	679.866	18036.392	21.883
scaled_X0.4Character1	34	47.2	52.8	10994.361	6560.746	346407.389	1604.8	84733.44	47.133
scaled_X0.4Character2	35.6	37.2	40	11090.131	6746.132	269845.273	1324.32	52972.799	53.983
scaled_X0.4ChessBishop	12.701	12.701	24.717	818.846	771.353	19065.475	161.31	3987.095	10.517
